IDX,BestObjective,NumOfIndividuals,NumOfDimensions,NumOfIterations,NumOfFunctionCall,ElapsedTime,ObjectiveFunction,Algorithm
8141,7.445E-08,100,30,150,15000,22.65670609,Schwefel 2.23,GOA
8142,9.15017E-07,100,30,150,15000,22.79643893,Schwefel 2.23,GOA
8143,7.99966E-07,100,30,150,15000,23.26426983,Schwefel 2.23,GOA
8144,1.48599E-05,100,30,150,15000,23.35212994,Schwefel 2.23,GOA
8145,6.90796E-06,100,30,150,15000,23.55679202,Schwefel 2.23,GOA
8146,6.72602E-05,100,30,150,15000,23.40156603,Schwefel 2.23,GOA
8147,2.19216E-07,100,30,150,15000,23.28878093,Schwefel 2.23,GOA
8148,1.43703E-05,100,30,150,15000,23.17229915,Schwefel 2.23,GOA
8149,3.21301E-06,100,30,150,15000,22.74659872,Schwefel 2.23,GOA
8150,1.4055E-06,100,30,150,15000,23.32651782,Schwefel 2.23,GOA
8151,1.71658E-05,100,30,150,15000,22.83610702,Schwefel 2.23,GOA
8152,4.90541E-07,100,30,150,15000,22.83598614,Schwefel 2.23,GOA
8153,1.9042E-06,100,30,150,15000,22.67215276,Schwefel 2.23,GOA
8154,2.62655E-06,100,30,150,15000,22.71855116,Schwefel 2.23,GOA
8155,5.69455E-06,100,30,150,15000,22.65032291,Schwefel 2.23,GOA
8156,1.73832E-06,100,30,150,15000,23.41176105,Schwefel 2.23,GOA
8157,3.57539E-07,100,30,150,15000,22.73281407,Schwefel 2.23,GOA
8158,1.9005E-06,100,30,150,15000,22.79364085,Schwefel 2.23,GOA
8159,1.71402E-07,100,30,150,15000,22.54515004,Schwefel 2.23,GOA
8160,7.22055E-07,100,30,150,15000,22.69393682,Schwefel 2.23,GOA
8161,9.89671E-07,100,30,150,15000,22.64919782,Schwefel 2.23,GOA
8162,4.03307E-06,100,30,150,15000,22.71666908,Schwefel 2.23,GOA
8163,0.000126488,100,30,150,15000,22.74664187,Schwefel 2.23,GOA
8164,8.37735E-09,100,30,150,15000,23.00351787,Schwefel 2.23,GOA
8165,8.56245E-07,100,30,150,15000,22.61606598,Schwefel 2.23,GOA
8166,3.00423E-07,100,30,150,15000,22.85570192,Schwefel 2.23,GOA
8167,5.86299E-07,100,30,150,15000,24.20015693,Schwefel 2.23,GOA
8168,1.23188E-06,100,30,150,15000,21.55687904,Schwefel 2.23,GOA
8169,1.9746E-05,100,30,150,15000,21.33736086,Schwefel 2.23,GOA
8170,6.71391E-06,100,30,150,15000,21.3928659,Schwefel 2.23,GOA
8171,1.03887E-06,100,30,150,15000,21.44803095,Schwefel 2.23,GOA
8172,6.15874E-06,100,30,150,15000,21.32918024,Schwefel 2.23,GOA
8173,1.1026E-08,100,30,150,15000,21.23695493,Schwefel 2.23,GOA
8174,9.63566E-07,100,30,150,15000,21.47998405,Schwefel 2.23,GOA
8175,7.33542E-05,100,30,150,15000,21.53731108,Schwefel 2.23,GOA
8176,1.07916E-05,100,30,150,15000,21.38229489,Schwefel 2.23,GOA
8177,2.95881E-06,100,30,150,15000,21.46001697,Schwefel 2.23,GOA
8178,1.85827E-07,100,30,150,15000,21.77225494,Schwefel 2.23,GOA
8179,3.15431E-07,100,30,150,15000,21.4083519,Schwefel 2.23,GOA
8180,2.06362E-06,100,30,150,15000,21.39942813,Schwefel 2.23,GOA
8181,1.57671E-05,100,30,150,15000,21.4634397,Schwefel 2.23,GOA
8182,7.81393E-09,100,30,150,15000,21.72395897,Schwefel 2.23,GOA
8183,2.21415E-06,100,30,150,15000,21.52886605,Schwefel 2.23,GOA
8184,3.54905E-08,100,30,150,15000,21.80869293,Schwefel 2.23,GOA
8185,2.3327E-06,100,30,150,15000,22.17885399,Schwefel 2.23,GOA
8186,1.88104E-07,100,30,150,15000,21.55277491,Schwefel 2.23,GOA
8187,1.46255E-06,100,30,150,15000,21.28327227,Schwefel 2.23,GOA
8188,2.19841E-08,100,30,150,15000,25.403965,Schwefel 2.23,GOA
8189,1.29945E-07,100,30,150,15000,22.85323691,Schwefel 2.23,GOA
8190,4.71223E-06,100,30,150,15000,21.46647501,Schwefel 2.23,GOA
8191,2.86768E-05,100,30,150,15000,21.39930081,Schwefel 2.23,GOA
8192,2.19076E-06,100,30,150,15000,21.73071003,Schwefel 2.23,GOA
8193,9.34899E-07,100,30,150,15000,21.47050595,Schwefel 2.23,GOA
8194,4.16549E-06,100,30,150,15000,21.67395091,Schwefel 2.23,GOA
8195,3.84016E-06,100,30,150,15000,21.41444087,Schwefel 2.23,GOA
8196,2.32201E-05,100,30,150,15000,21.41013575,Schwefel 2.23,GOA
8197,6.11289E-08,100,30,150,15000,21.36655998,Schwefel 2.23,GOA
8198,7.62487E-06,100,30,150,15000,21.49290395,Schwefel 2.23,GOA
8199,3.90166E-06,100,30,150,15000,21.34034204,Schwefel 2.23,GOA
8200,0.059752489,100,30,150,15000,0.75713706,Schwefel 2.23,SPSO
8201,0.071397588,100,30,150,15000,0.762878895,Schwefel 2.23,SPSO
8202,0.108121567,100,30,150,15000,0.782171965,Schwefel 2.23,SPSO
8203,0.219914093,100,30,150,15000,0.733263254,Schwefel 2.23,SPSO
8204,2.870628478,100,30,150,15000,0.746927261,Schwefel 2.23,SPSO
8205,0.781933721,100,30,150,15000,0.735976934,Schwefel 2.23,SPSO
8206,0.946260596,100,30,150,15000,0.753091812,Schwefel 2.23,SPSO
8207,0.040279022,100,30,150,15000,0.742113113,Schwefel 2.23,SPSO
8208,1.112060663,100,30,150,15000,0.736189127,Schwefel 2.23,SPSO
8209,0.106196492,100,30,150,15000,0.752799988,Schwefel 2.23,SPSO
8210,0.028323246,100,30,150,15000,0.746321917,Schwefel 2.23,SPSO
8211,5.196171924,100,30,150,15000,0.74871707,Schwefel 2.23,SPSO
8212,0.657706361,100,30,150,15000,0.737770081,Schwefel 2.23,SPSO
8213,7.885485361,100,30,150,15000,0.767240286,Schwefel 2.23,SPSO
8214,1.567513805,100,30,150,15000,0.748632669,Schwefel 2.23,SPSO
8215,2.074488031,100,30,150,15000,0.744134188,Schwefel 2.23,SPSO
8216,0.327921497,100,30,150,15000,0.739817858,Schwefel 2.23,SPSO
8217,1.321428095,100,30,150,15000,0.748904943,Schwefel 2.23,SPSO
8218,0.122386421,100,30,150,15000,0.737897158,Schwefel 2.23,SPSO
8219,0.145319999,100,30,150,15000,0.745361805,Schwefel 2.23,SPSO
8220,1.193090116,100,30,150,15000,0.730592012,Schwefel 2.23,SPSO
8221,0.172768841,100,30,150,15000,0.746587038,Schwefel 2.23,SPSO
8222,1.983592397,100,30,150,15000,0.730742693,Schwefel 2.23,SPSO
8223,0.302776338,100,30,150,15000,0.751311779,Schwefel 2.23,SPSO
8224,2.356306613,100,30,150,15000,0.734765053,Schwefel 2.23,SPSO
8225,3.860025074,100,30,150,15000,0.743745089,Schwefel 2.23,SPSO
8226,0.007944326,100,30,150,15000,0.733789206,Schwefel 2.23,SPSO
8227,1.287979249,100,30,150,15000,0.744441986,Schwefel 2.23,SPSO
8228,0.285414213,100,30,150,15000,0.737128973,Schwefel 2.23,SPSO
8229,3.903948714,100,30,150,15000,0.752717733,Schwefel 2.23,SPSO
8230,0.071223834,100,30,150,15000,0.734758854,Schwefel 2.23,SPSO
8231,1.275789043,100,30,150,15000,0.74076581,Schwefel 2.23,SPSO
8232,2.313000183,100,30,150,15000,0.747941732,Schwefel 2.23,SPSO
8233,0.469486311,100,30,150,15000,0.733304977,Schwefel 2.23,SPSO
8234,0.033310452,100,30,150,15000,0.747987032,Schwefel 2.23,SPSO
8235,0.027026119,100,30,150,15000,0.751459122,Schwefel 2.23,SPSO
8236,0.001929892,100,30,150,15000,0.755175352,Schwefel 2.23,SPSO
8237,3.789018905,100,30,150,15000,0.743783951,Schwefel 2.23,SPSO
8238,0.929550443,100,30,150,15000,0.748827934,Schwefel 2.23,SPSO
8239,1.964324535,100,30,150,15000,0.743402958,Schwefel 2.23,SPSO
8240,0.204950091,100,30,150,15000,0.744127035,Schwefel 2.23,SPSO
8241,0.012706148,100,30,150,15000,0.733920097,Schwefel 2.23,SPSO
8242,0.668504196,100,30,150,15000,0.746387959,Schwefel 2.23,SPSO
8243,0.688476956,100,30,150,15000,0.734035969,Schwefel 2.23,SPSO
8244,0.325152308,100,30,150,15000,0.750396013,Schwefel 2.23,SPSO
8245,0.012833558,100,30,150,15000,0.739685059,Schwefel 2.23,SPSO
8246,0.577482891,100,30,150,15000,0.753755808,Schwefel 2.23,SPSO
8247,2.602814061,100,30,150,15000,0.788311958,Schwefel 2.23,SPSO
8248,2.555961678,100,30,150,15000,0.759030104,Schwefel 2.23,SPSO
8249,0.018775954,100,30,150,15000,0.743839979,Schwefel 2.23,SPSO
8250,0.619793573,100,30,150,15000,0.753596067,Schwefel 2.23,SPSO
8251,1.300956313,100,30,150,15000,0.787721872,Schwefel 2.23,SPSO
8252,2.277068468,100,30,150,15000,0.745683908,Schwefel 2.23,SPSO
8253,0.158716825,100,30,150,15000,0.755201101,Schwefel 2.23,SPSO
8254,0.132982619,100,30,150,15000,0.748954296,Schwefel 2.23,SPSO
8255,1.279132456,100,30,150,15000,0.798840046,Schwefel 2.23,SPSO
8256,0.032919727,100,30,150,15000,0.744164228,Schwefel 2.23,SPSO
8257,1.045454668,100,30,150,15000,0.737087011,Schwefel 2.23,SPSO
8258,0.46687489,100,30,150,15000,0.750350237,Schwefel 2.23,SPSO
8259,0.063726516,100,30,150,15000,0.738405943,Schwefel 2.23,SPSO
8260,0.019972572,100,30,150,15000,0.743979931,Schwefel 2.23,SPSO
8261,0.179456304,100,30,150,15000,0.734549761,Schwefel 2.23,SPSO
8262,0.061527948,100,30,150,15000,0.747828245,Schwefel 2.23,SPSO
8263,0.323689689,100,30,150,15000,0.742502689,Schwefel 2.23,SPSO
8264,2.144225335,100,30,150,15000,0.755964994,Schwefel 2.23,SPSO
8265,0.011479084,100,30,150,15000,0.742497921,Schwefel 2.23,SPSO
8266,3.818008173,100,30,150,15000,0.751709223,Schwefel 2.23,SPSO
8267,0.31396196,100,30,150,15000,0.739415646,Schwefel 2.23,SPSO
8268,0.102808883,100,30,150,15000,0.739143848,Schwefel 2.23,SPSO
8269,0.66578155,100,30,150,15000,0.751030922,Schwefel 2.23,SPSO
8270,0.153846098,100,30,150,15000,0.738559961,Schwefel 2.23,SPSO
8271,0.181359947,100,30,150,15000,0.74174881,Schwefel 2.23,SPSO
8272,0.354970905,100,30,150,15000,0.747198105,Schwefel 2.23,SPSO
8273,0.092805538,100,30,150,15000,0.745480061,Schwefel 2.23,SPSO
8274,1.345586314,100,30,150,15000,0.747915983,Schwefel 2.23,SPSO
8275,0.367451023,100,30,150,15000,0.749971867,Schwefel 2.23,SPSO
8276,0.114123898,100,30,150,15000,0.746318102,Schwefel 2.23,SPSO
8277,0.05935061,100,30,150,15000,0.746336937,Schwefel 2.23,SPSO
8278,1.737639525,100,30,150,15000,0.746312857,Schwefel 2.23,SPSO
8279,1.152514738,100,30,150,15000,0.749819994,Schwefel 2.23,SPSO
8280,3.953116099,100,30,150,15000,0.738828659,Schwefel 2.23,SPSO
8281,1.336521554,100,30,150,15000,0.747037888,Schwefel 2.23,SPSO
8282,0.402451782,100,30,150,15000,0.738989115,Schwefel 2.23,SPSO
8283,1.758282952,100,30,150,15000,0.743128061,Schwefel 2.23,SPSO
8284,2.058779639,100,30,150,15000,0.739905834,Schwefel 2.23,SPSO
8285,0.146548016,100,30,150,15000,0.756778955,Schwefel 2.23,SPSO
8286,1.556537677,100,30,150,15000,0.755518913,Schwefel 2.23,SPSO
8287,0.875414621,100,30,150,15000,0.767852068,Schwefel 2.23,SPSO
8288,0.102475326,100,30,150,15000,0.747647047,Schwefel 2.23,SPSO
8289,2.224622937,100,30,150,15000,0.751920938,Schwefel 2.23,SPSO
8290,0.247864232,100,30,150,15000,0.758651257,Schwefel 2.23,SPSO
8291,0.29696177,100,30,150,15000,0.764598131,Schwefel 2.23,SPSO
8292,0.161924369,100,30,150,15000,0.767366886,Schwefel 2.23,SPSO
8293,0.368718464,100,30,150,15000,0.762233973,Schwefel 2.23,SPSO
8294,2.261737594,100,30,150,15000,0.757028103,Schwefel 2.23,SPSO
8295,0.164577709,100,30,150,15000,0.753383875,Schwefel 2.23,SPSO
8296,0.118089612,100,30,150,15000,0.750884295,Schwefel 2.23,SPSO
8297,10.38013984,100,30,150,15000,0.75048399,Schwefel 2.23,SPSO
8298,0.325064512,100,30,150,15000,0.735621214,Schwefel 2.23,SPSO
8299,0.152602754,100,30,150,15000,0.74521184,Schwefel 2.23,SPSO
8300,0.118306036,100,30,150,15000,0.744572163,Schwefel 2.23,SPSO
8301,0.192914779,100,30,150,15000,0.789451122,Schwefel 2.23,SPSO
8302,3.265627841,100,30,150,15000,0.748035908,Schwefel 2.23,SPSO
8303,6.424070199,100,30,150,15000,0.748518705,Schwefel 2.23,SPSO
8304,3.42897001,100,30,150,15000,0.725440025,Schwefel 2.23,SPSO
8305,0.134103197,100,30,150,15000,0.736572981,Schwefel 2.23,SPSO
8306,7.441582628,100,30,150,15000,0.742173195,Schwefel 2.23,SPSO
8307,3.873673565,100,30,150,15000,0.73783493,Schwefel 2.23,SPSO
8308,0.983018885,100,30,150,15000,0.738883734,Schwefel 2.23,SPSO
8309,0.040128948,100,30,150,15000,0.740157127,Schwefel 2.23,SPSO
8310,0.715318774,100,30,150,15000,0.743920803,Schwefel 2.23,SPSO
8311,3.657650111,100,30,150,15000,0.732975006,Schwefel 2.23,SPSO
8312,0.024195517,100,30,150,15000,0.743238926,Schwefel 2.23,SPSO
8313,0.17348286,100,30,150,15000,0.731220245,Schwefel 2.23,SPSO
8314,0.962853447,100,30,150,15000,0.745699883,Schwefel 2.23,SPSO
8315,1.23758265,100,30,150,15000,0.735095024,Schwefel 2.23,SPSO
8316,1.352601641,100,30,150,15000,0.76238203,Schwefel 2.23,SPSO
8317,0.14345291,100,30,150,15000,0.746465921,Schwefel 2.23,SPSO
8318,1.116062267,100,30,150,15000,0.742937088,Schwefel 2.23,SPSO
8319,0.300791409,100,30,150,15000,0.728123903,Schwefel 2.23,SPSO
8320,0.013762153,100,30,150,15000,0.732695103,Schwefel 2.23,SPSO
8321,1.112602685,100,30,150,15000,0.734596014,Schwefel 2.23,SPSO
8322,1.393059376,100,30,150,15000,0.73794198,Schwefel 2.23,SPSO
8323,6.626690183,100,30,150,15000,0.743089914,Schwefel 2.23,SPSO
8324,0.268414813,100,30,150,15000,0.732413054,Schwefel 2.23,SPSO
8325,0.383582256,100,30,150,15000,0.744599819,Schwefel 2.23,SPSO
8326,0.522752018,100,30,150,15000,0.727915764,Schwefel 2.23,SPSO
8327,0.014052771,100,30,150,15000,0.74144268,Schwefel 2.23,SPSO
8328,5.678989286,100,30,150,15000,0.734261036,Schwefel 2.23,SPSO
8329,4.337325194,100,30,150,15000,0.741672993,Schwefel 2.23,SPSO
8330,10.8058422,100,30,150,15000,0.741584778,Schwefel 2.23,SPSO
8331,1.616665216,100,30,150,15000,0.760313034,Schwefel 2.23,SPSO
8332,1.095533767,100,30,150,15000,0.771043062,Schwefel 2.23,SPSO
8333,0.56725219,100,30,150,15000,0.763589859,Schwefel 2.23,SPSO
8334,0.288607962,100,30,150,15000,0.734123945,Schwefel 2.23,SPSO
8335,0.261395053,100,30,150,15000,0.781532049,Schwefel 2.23,SPSO
8336,0.261326888,100,30,150,15000,0.761183023,Schwefel 2.23,SPSO
8337,0.590576752,100,30,150,15000,0.755161047,Schwefel 2.23,SPSO
8338,0.196383139,100,30,150,15000,0.739101887,Schwefel 2.23,SPSO
8339,1.702583999,100,30,150,15000,0.743261814,Schwefel 2.23,SPSO
8340,1.202882347,100,30,150,15000,0.734481096,Schwefel 2.23,SPSO
8341,0.060269954,100,30,150,15000,0.741437912,Schwefel 2.23,SPSO
8342,5.883554127,100,30,150,15000,0.743575096,Schwefel 2.23,SPSO
8343,0.098107243,100,30,150,15000,0.737952948,Schwefel 2.23,SPSO
8344,1.168483156,100,30,150,15000,0.74689889,Schwefel 2.23,SPSO
8345,1.043925025,100,30,150,15000,0.729644775,Schwefel 2.23,SPSO
8346,0.460878539,100,30,150,15000,0.73898983,Schwefel 2.23,SPSO
8347,0.020654759,100,30,150,15000,0.746592045,Schwefel 2.23,SPSO
8348,1.271607545,100,30,150,15000,0.739183664,Schwefel 2.23,SPSO
8349,0.521492017,100,30,150,15000,0.739421129,Schwefel 2.23,SPSO
8350,0.14373845,100,30,150,15000,0.742640972,Schwefel 2.23,SPSO
8351,0.373251423,100,30,150,15000,0.739762068,Schwefel 2.23,SPSO
8352,0.058392491,100,30,150,15000,0.751877785,Schwefel 2.23,SPSO
8353,4.001052877,100,30,150,15000,0.742161751,Schwefel 2.23,SPSO
8354,4.66655269,100,30,150,15000,0.743717194,Schwefel 2.23,SPSO
8355,4.801152523,100,30,150,15000,0.738300085,Schwefel 2.23,SPSO
8356,0.013731359,100,30,150,15000,0.754803896,Schwefel 2.23,SPSO
8357,0.093452546,100,30,150,15000,0.747756004,Schwefel 2.23,SPSO
8358,1.227445296,100,30,150,15000,0.745327234,Schwefel 2.23,SPSO
8359,0.693845931,100,30,150,15000,0.732728958,Schwefel 2.23,SPSO
8360,3.918625005,100,30,150,15000,0.743574619,Schwefel 2.23,SPSO
8361,58.10670557,100,30,150,15000,0.740622759,Schwefel 2.23,SPSO
8362,6.483642337,100,30,150,15000,0.73276782,Schwefel 2.23,SPSO
8363,0.014180806,100,30,150,15000,0.772114992,Schwefel 2.23,SPSO
8364,0.649237934,100,30,150,15000,0.740912914,Schwefel 2.23,SPSO
8365,1.246743009,100,30,150,15000,0.7446661,Schwefel 2.23,SPSO
8366,0.985141174,100,30,150,15000,0.735863924,Schwefel 2.23,SPSO
8367,0.09792232,100,30,150,15000,0.736032963,Schwefel 2.23,SPSO
8368,0.331797901,100,30,150,15000,0.743087053,Schwefel 2.23,SPSO
8369,0.883311371,100,30,150,15000,0.747765064,Schwefel 2.23,SPSO
8370,0.151797244,100,30,150,15000,0.749867201,Schwefel 2.23,SPSO
8371,3.256477837,100,30,150,15000,0.743773937,Schwefel 2.23,SPSO
8372,0.046668958,100,30,150,15000,0.739166021,Schwefel 2.23,SPSO
8373,4.120585662,100,30,150,15000,0.742141008,Schwefel 2.23,SPSO
8374,0.138371428,100,30,150,15000,0.761323929,Schwefel 2.23,SPSO
8375,0.053884221,100,30,150,15000,0.739614964,Schwefel 2.23,SPSO
8376,0.204916961,100,30,150,15000,0.748036146,Schwefel 2.23,SPSO
8377,0.040919018,100,30,150,15000,0.735105753,Schwefel 2.23,SPSO
8378,1.211365341,100,30,150,15000,0.749927282,Schwefel 2.23,SPSO
8379,0.343840588,100,30,150,15000,0.740214825,Schwefel 2.23,SPSO
8380,0.667997295,100,30,150,15000,0.78792572,Schwefel 2.23,SPSO
8381,0.077337656,100,30,150,15000,0.745069981,Schwefel 2.23,SPSO
8382,0.390642616,100,30,150,15000,0.747425079,Schwefel 2.23,SPSO
8383,0.080614291,100,30,150,15000,0.740069151,Schwefel 2.23,SPSO
8384,0.987311282,100,30,150,15000,0.74998498,Schwefel 2.23,SPSO
8385,0.666087203,100,30,150,15000,0.742182732,Schwefel 2.23,SPSO
8386,0.141269936,100,30,150,15000,0.736151695,Schwefel 2.23,SPSO
8387,0.054571067,100,30,150,15000,0.746177197,Schwefel 2.23,SPSO
8388,0.72896264,100,30,150,15000,0.737746239,Schwefel 2.23,SPSO
8389,0.35393237,100,30,150,15000,0.732335806,Schwefel 2.23,SPSO
8390,0.138339126,100,30,150,15000,0.741695881,Schwefel 2.23,SPSO
8391,0.017645942,100,30,150,15000,0.742731094,Schwefel 2.23,SPSO
8392,0.05305867,100,30,150,15000,0.745032787,Schwefel 2.23,SPSO
8393,2.27411276,100,30,150,15000,0.738728285,Schwefel 2.23,SPSO
8394,4.832025861,100,30,150,15000,0.740845203,Schwefel 2.23,SPSO
8395,0.143995881,100,30,150,15000,0.747595072,Schwefel 2.23,SPSO
8396,0.562622058,100,30,150,15000,0.732842922,Schwefel 2.23,SPSO
8397,0.339299369,100,30,150,15000,0.745454073,Schwefel 2.23,SPSO
8398,0.901666267,100,30,150,15000,0.755274057,Schwefel 2.23,SPSO
8399,0.283404741,100,30,150,15000,0.752641916,Schwefel 2.23,SPSO
8400,3.44409E-08,100,30,150,15000,2.190165997,Schwefel 2.23,FiPSO
8401,1.24348E-05,100,30,150,15000,2.11730814,Schwefel 2.23,FiPSO
8402,1.10977E-06,100,30,150,15000,2.115236759,Schwefel 2.23,FiPSO
8403,1.80584E-07,100,30,150,15000,2.118445873,Schwefel 2.23,FiPSO
8404,7.52651E-07,100,30,150,15000,2.18394208,Schwefel 2.23,FiPSO
8405,9.72419E-06,100,30,150,15000,2.160072088,Schwefel 2.23,FiPSO
8406,1.20381E-06,100,30,150,15000,2.146138906,Schwefel 2.23,FiPSO
8407,8.91E-07,100,30,150,15000,2.115828037,Schwefel 2.23,FiPSO
8408,2.35238E-06,100,30,150,15000,2.114103794,Schwefel 2.23,FiPSO
8409,5.72394E-07,100,30,150,15000,2.131650925,Schwefel 2.23,FiPSO
8410,3.72428E-06,100,30,150,15000,2.103698969,Schwefel 2.23,FiPSO
8411,7.34094E-07,100,30,150,15000,2.104882956,Schwefel 2.23,FiPSO
8412,7.42558E-07,100,30,150,15000,2.105268955,Schwefel 2.23,FiPSO
8413,3.50611E-08,100,30,150,15000,2.113981962,Schwefel 2.23,FiPSO
8414,8.1925E-07,100,30,150,15000,2.110656023,Schwefel 2.23,FiPSO
8415,2.565E-06,100,30,150,15000,2.108831882,Schwefel 2.23,FiPSO
8416,3.33065E-06,100,30,150,15000,2.121335983,Schwefel 2.23,FiPSO
8417,2.53789E-07,100,30,150,15000,2.130005836,Schwefel 2.23,FiPSO
8418,9.47172E-06,100,30,150,15000,2.121516943,Schwefel 2.23,FiPSO
8419,1.47651E-07,100,30,150,15000,2.125062943,Schwefel 2.23,FiPSO
8420,1.79916E-06,100,30,150,15000,2.121157169,Schwefel 2.23,FiPSO
8421,7.71055E-07,100,30,150,15000,2.129536152,Schwefel 2.23,FiPSO
8422,1.65576E-06,100,30,150,15000,2.118314028,Schwefel 2.23,FiPSO
8423,1.02389E-06,100,30,150,15000,2.113999128,Schwefel 2.23,FiPSO
8424,2.81291E-06,100,30,150,15000,2.108932972,Schwefel 2.23,FiPSO
8425,3.65199E-06,100,30,150,15000,2.105886936,Schwefel 2.23,FiPSO
8426,2.27157E-06,100,30,150,15000,2.113160133,Schwefel 2.23,FiPSO
8427,1.24105E-06,100,30,150,15000,2.114837885,Schwefel 2.23,FiPSO
8428,9.37692E-07,100,30,150,15000,2.148047686,Schwefel 2.23,FiPSO
8429,2.66919E-07,100,30,150,15000,2.10087204,Schwefel 2.23,FiPSO
8430,9.05619E-06,100,30,150,15000,2.104285002,Schwefel 2.23,FiPSO
8431,2.22418E-05,100,30,150,15000,2.103854179,Schwefel 2.23,FiPSO
8432,1.39737E-06,100,30,150,15000,2.157800913,Schwefel 2.23,FiPSO
8433,1.57505E-06,100,30,150,15000,2.136128187,Schwefel 2.23,FiPSO
8434,2.29567E-06,100,30,150,15000,2.156564951,Schwefel 2.23,FiPSO
8435,4.12227E-06,100,30,150,15000,2.12476182,Schwefel 2.23,FiPSO
8436,8.52798E-06,100,30,150,15000,2.112661123,Schwefel 2.23,FiPSO
8437,2.76393E-07,100,30,150,15000,2.130110025,Schwefel 2.23,FiPSO
8438,3.94955E-06,100,30,150,15000,2.126028776,Schwefel 2.23,FiPSO
8439,8.07429E-07,100,30,150,15000,2.103859186,Schwefel 2.23,FiPSO
8440,1.05033E-06,100,30,150,15000,2.106325865,Schwefel 2.23,FiPSO
8441,2.46375E-07,100,30,150,15000,2.105875015,Schwefel 2.23,FiPSO
8442,5.74083E-07,100,30,150,15000,2.118904114,Schwefel 2.23,FiPSO
8443,6.99791E-07,100,30,150,15000,2.116991043,Schwefel 2.23,FiPSO
8444,1.27536E-06,100,30,150,15000,2.116512775,Schwefel 2.23,FiPSO
8445,5.01635E-06,100,30,150,15000,2.102320671,Schwefel 2.23,FiPSO
8446,4.60126E-05,100,30,150,15000,2.113424063,Schwefel 2.23,FiPSO
8447,4.20548E-06,100,30,150,15000,2.116322994,Schwefel 2.23,FiPSO
8448,5.13893E-06,100,30,150,15000,2.111217976,Schwefel 2.23,FiPSO
8449,5.93905E-07,100,30,150,15000,2.100358248,Schwefel 2.23,FiPSO
8450,1.85742E-06,100,30,150,15000,2.131867886,Schwefel 2.23,FiPSO
8451,4.56925E-06,100,30,150,15000,2.103660107,Schwefel 2.23,FiPSO
8452,1.90449E-07,100,30,150,15000,2.10279727,Schwefel 2.23,FiPSO
8453,1.33602E-05,100,30,150,15000,2.124114037,Schwefel 2.23,FiPSO
8454,2.08069E-06,100,30,150,15000,2.106761217,Schwefel 2.23,FiPSO
8455,5.76038E-06,100,30,150,15000,2.119307041,Schwefel 2.23,FiPSO
8456,1.80177E-06,100,30,150,15000,2.108430862,Schwefel 2.23,FiPSO
8457,7.00792E-07,100,30,150,15000,2.1204772,Schwefel 2.23,FiPSO
8458,1.19205E-06,100,30,150,15000,2.124544621,Schwefel 2.23,FiPSO
8459,3.21566E-07,100,30,150,15000,2.113229752,Schwefel 2.23,FiPSO
8460,7.70138E-08,100,30,150,15000,2.159116983,Schwefel 2.23,FiPSO
8461,3.14118E-06,100,30,150,15000,2.139033079,Schwefel 2.23,FiPSO
8462,2.58589E-06,100,30,150,15000,2.154835939,Schwefel 2.23,FiPSO
8463,1.74869E-06,100,30,150,15000,2.104716063,Schwefel 2.23,FiPSO
8464,3.25083E-06,100,30,150,15000,2.138221979,Schwefel 2.23,FiPSO
8465,5.51568E-07,100,30,150,15000,2.115362167,Schwefel 2.23,FiPSO
8466,2.83184E-06,100,30,150,15000,2.111434937,Schwefel 2.23,FiPSO
8467,3.17679E-06,100,30,150,15000,2.100525141,Schwefel 2.23,FiPSO
8468,5.86362E-07,100,30,150,15000,2.106333971,Schwefel 2.23,FiPSO
8469,1.14254E-05,100,30,150,15000,2.12040782,Schwefel 2.23,FiPSO
8470,2.39393E-06,100,30,150,15000,2.103384256,Schwefel 2.23,FiPSO
8471,2.27926E-06,100,30,150,15000,2.113878012,Schwefel 2.23,FiPSO
8472,1.34813E-06,100,30,150,15000,2.12251687,Schwefel 2.23,FiPSO
8473,1.14514E-05,100,30,150,15000,2.107930183,Schwefel 2.23,FiPSO
8474,6.49503E-06,100,30,150,15000,2.139756203,Schwefel 2.23,FiPSO
8475,6.44388E-07,100,30,150,15000,2.143939972,Schwefel 2.23,FiPSO
8476,3.18272E-06,100,30,150,15000,2.100003958,Schwefel 2.23,FiPSO
8477,2.84646E-06,100,30,150,15000,2.097784042,Schwefel 2.23,FiPSO
8478,2.91809E-06,100,30,150,15000,2.109957933,Schwefel 2.23,FiPSO
8479,2.4579E-06,100,30,150,15000,2.155066013,Schwefel 2.23,FiPSO
8480,1.35732E-06,100,30,150,15000,2.098436117,Schwefel 2.23,FiPSO
